route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,date
FLIXBUS:X50,FLIXBUS,FlixBus,Berlin - Hamburg,,3,,73D700,FFFFFF,2019-12-29
FLIXBUS:X68,FLIXBUS,FlixBus,Heidelberg - Amsterdam,,3,,73D700,FFFFFF,2019-12-29
FLIXBUS:X800,FLIXBUS,FlixBus,Amsterdam - Paris,,3,,73D700,FFFFFF,2019-12-29
FLIXBUS:X913,FLIXBUS,FlixBus,Plzen - Prague - Krakow,,3,,73D700,FFFFFF,2019-12-29
FLIXBUS:X96,FLIXBUS,FlixBus,Graz - Wien Flughafen,,3,,73D700,FFFFFF,2019-12-29
FLIXBUS:k320,FLIXBUS,FlixBus,Minsk - Warszawa,,3,,73D700,FFFFFF,2019-12-29
FLIXBUS:001,FLIXBUS,FlixBus,Freiburg - Munich,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:002,FLIXBUS,FlixBus,Warnemünde/Rostock - Berlin SXF ✈ - Leipzig,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:006,FLIXBUS,FlixBus,Nuremberg/Munich - Zurich,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:007,FLIXBUS,FlixBus,Hamburg - Zurich,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:008,FLIXBUS,FlixBus,Lörrach - KA - Tübingen,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:009,FLIXBUS,FlixBus,Berlin - Ludwigshafen,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:011,FLIXBUS,FlixBus,Amsterdam - Freiburg - Constance,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:012,FLIXBUS,FlixBus,Dresden - Mannheim,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:013,FLIXBUS,FlixBus,Berlin - Frankfurt - Saarbrücken,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:015,FLIXBUS,FlixBus,Berlin - Freiburg/Lörrach,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:017,FLIXBUS,FlixBus,Kornwestheim - Münster - Berlin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:020,FLIXBUS,FlixBus,Dresden/Marburg - Essen,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:021,FLIXBUS,FlixBus,Prague/Nuremberg - Karlsruhe/Strasbourg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:022,FLIXBUS,FlixBus,Lörrach - Oldenburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:023,FLIXBUS,FlixBus,Dresden - Düsseldorf,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:024,FLIXBUS,FlixBus,Milan- Hamburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:025,FLIXBUS,FlixBus,Leipzig - Berlin - Greifswald,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:026,FLIXBUS,FlixBus,Luxembourg - Berlin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:027,FLIXBUS,FlixBus,Amsterdam / Wilhelmshaven / Essen - Munich,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:028,FLIXBUS,FlixBus,Munich / Schwabach - Frankfurt - Koblenz - Düsseldorf/Bochum,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:029,FLIXBUS,FlixBus,Munich - Erfurt - Hamburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:031,FLIXBUS,FlixBus,Berlin - Hanover/Münster,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:032,FLIXBUS,FlixBus,Berlin - Malmö,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:034,FLIXBUS,FlixBus,Berlin - Munich,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:035,FLIXBUS,FlixBus,Berlin - Hanover - Winterberg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:036,FLIXBUS,FlixBus,Saarbrücken / Strasbourg - Munich - Vienna,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:037,FLIXBUS,FlixBus,Duisburg - Munich,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:038,FLIXBUS,FlixBus,Berlin - Bonn,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:039,FLIXBUS,FlixBus,Berlin - Zwickau,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:040,FLIXBUS,FlixBus,Munich ✈ - Innsbruck,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:041,FLIXBUS,FlixBus,Berlin - Passau,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:042,FLIXBUS,FlixBus,Reutlingen - Berlin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:044,FLIXBUS,FlixBus,Berlin - Bremen - Wilhelmshaven,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:045,FLIXBUS,FlixBus,Berlin - Bayreuth - Ulm,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:047,FLIXBUS,FlixBus,Berlin - Warnemünde/Kühlungsborn,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:049,FLIXBUS,FlixBus,Berlin - Lübeck,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:050,FLIXBUS,FlixBus,Berlin - Kiel,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:051,FLIXBUS,FlixBus,Berlin - Harz - Düsseldorf,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:052,FLIXBUS,FlixBus,Berlin - Halle/Gera,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:054,FLIXBUS,FlixBus,Berlin - Erfurt,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:055,FLIXBUS,FlixBus,Leipzig - Freiburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:056,FLIXBUS,FlixBus,Willingen/Dortmund - Amsterdam,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:057,FLIXBUS,FlixBus,Berlin Airport - Szczecin / (old) Berlin Tegel - Szczecin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:059,FLIXBUS,FlixBus,Berlin - Paderborn,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:060,FLIXBUS,FlixBus,Berlin - Prague - Vienna/Zagreb,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:063,FLIXBUS,FlixBus,Freiburg - Lake Constance - Munich,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:064,FLIXBUS,FlixBus,Dresden - Cologne,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:065,FLIXBUS,FlixBus,Berlin Alexanderplatz - Leipzig,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:066,FLIXBUS,FlixBus,Hamburg - Potsdam - Prague,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:068,FLIXBUS,FlixBus,Prague/Bayreuth - Amsterdam,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:070,FLIXBUS,FlixBus,Dresden - Hamburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:073,FLIXBUS,FlixBus,Cologne - Copenhagen,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:074,FLIXBUS,FlixBus,Düsseldorf - Rostock,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:075,FLIXBUS,FlixBus,Hamburg - Amsterdam/Rotterdam,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:076,FLIXBUS,FlixBus,Munich - Milan/Turin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:079,FLIXBUS,FlixBus,Dortmund - Paris,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:080,FLIXBUS,FlixBus,Dortmund - London,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:081,FLIXBUS,FlixBus,Berlin/Hanover - Brussels,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:082,FLIXBUS,FlixBus,Saalfeld - Prague,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:083,FLIXBUS,FlixBus,München - Prag,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:084,FLIXBUS,FlixBus,Essen/Düsseldorf - Nuremberg/Prague,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:085,FLIXBUS,FlixBus,Hamburg - Karlsruhe,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:086,FLIXBUS,FlixBus,MUC ✈ - Munich - Salzburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:090,FLIXBUS,FlixBus,Frankfurt - Paris,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:091,FLIXBUS,FlixBus,Paris / Stuttgart Airport - Budapest,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:095,FLIXBUS,FlixBus,Munich - Meran,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:096,FLIXBUS,FlixBus,Graz - Wien,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:098,FLIXBUS,FlixBus,Frankfurt - Bremen - Kiel,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1005,FLIXBUS,FlixBus,Vieira do Minho - Porto - Lisbon,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:101,FLIXBUS,FlixBus,Munich - Stuttgart - Freiburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:105,FLIXBUS,FlixBus,Hamburg - Brunswick/Chemnitz,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:106,FLIXBUS,FlixBus,Munich - Lyon,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:107,FLIXBUS,FlixBus,Frankfurt - Milan,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:108,FLIXBUS,FlixBus,Frankfurt - Basel ✈ - Zurich,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1080,FLIXBUS,FlixBus,Madrid - Porto,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:109,FLIXBUS,FlixBus,Ludwigshafen - Nuremberg/Prague,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:110,FLIXBUS,FlixBus,Osnabrück/Bielefeld - Reutlingen,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:113,FLIXBUS,FlixBus,Frankfurt - Saarbrücken,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1160,FLIXBUS,FlixBus,Paris - Bilbao,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:117,FLIXBUS,FlixBus,Dortmund - Constance,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1200,FLIXBUS,FlixBus,Warsaw - Elbląg - Gdańsk (- Łeba),,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:121,FLIXBUS,FlixBus,Munich - Dresden/Görlitz,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1210,FLIXBUS,FlixBus,Warsaw - Grudziądz - Gdańsk (- Władysławowo),,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:122,FLIXBUS,FlixBus,Frankfurt - Lyon,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1220,FLIXBUS,FlixBus,Warszawa - Olsztyn,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:123,FLIXBUS,FlixBus,Berlin - Halle - Düsseldorf,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:124,FLIXBUS,FlixBus,Stuttgart Airport -  Zurich,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:125,FLIXBUS,FlixBus,Leipzig - Berlin - Göhren,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1251,FLIXBUS,FlixBus,Warsaw - Lublin - Medyka,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1260,FLIXBUS,FlixBus,Warszawa - Kraków - Budapest,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1261,FLIXBUS,FlixBus,Warszawa - Kraków - Zakopane,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1262,FLIXBUS,FlixBus,Warszawa - Kraków - Kosice,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1263,FLIXBUS,FlixBus,Kraków - Zakopane - Budapest,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1271,FLIXBUS,FlixBus,Warszawa - Kielce - Rzeszów,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:128,FLIXBUS,FlixBus,Munich - Maastricht,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1282,FLIXBUS,FlixBus,Warszawa - Katowice - Bielsko-Biala,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:129,FLIXBUS,FlixBus,Munich - Leipzig - Hamburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1291,FLIXBUS,FlixBus,Krakow - Bratislava - Vienna,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1300,FLIXBUS,FlixBus,Warsaw - Jelenia Gora - Prague,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1300A,FLIXBUS,FlixBus,Wroclaw - Jelenia Gora - Prague,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1301,FLIXBUS,FlixBus,Warsaw - Kudowa Zdroj - Prague,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1302,FLIXBUS,FlixBus,Warszawa - Wrocław - Wałbrzych,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1302A,FLIXBUS,FlixBus,Warsaw - Wroclaw,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1303,FLIXBUS,FlixBus,Warszawa - Wrocław - Karpacz,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1304,FLIXBUS,FlixBus,Warsaw - Dresden - Brussels,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1305,FLIXBUS,FlixBus,Wroclaw - Prague - Salzburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1306,FLIXBUS,FlixBus,Poznan - Wroclaw - Karpacz,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1307,FLIXBUS,FlixBus,Karwia - Gdynia - Poznan - Wroclaw,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1310,FLIXBUS,FlixBus,"Kraków, (Opole) – Hradec Kralove – Prague",,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1311,FLIXBUS,FlixBus,Poznan - Katowice - Budapest,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1312,FLIXBUS,FlixBus,Kolobrzeg - Poznan - Katowice,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1320,FLIXBUS,FlixBus,Warsaw - Poznan - Berlin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1321,FLIXBUS,FlixBus,Warsaw - Łódź - Berlin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1322,FLIXBUS,FlixBus,Warsaw - Berlin - Hamburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1323,FLIXBUS,FlixBus,Warsaw - Łódź - Berlin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1330,FLIXBUS,FlixBus,Warszawa - Poznań - Zielona Góra,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:134,FLIXBUS,FlixBus,Berlin/Bayreuth - Munich,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1340,FLIXBUS,FlixBus,Warsaw - Poznań - Szczecin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:135,FLIXBUS,FlixBus,Berlin - Brunswick - Göttingen/Frankfurt,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1351,FLIXBUS,FlixBus,Warsaw - Toruń - Bydgoszcz,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1352,FLIXBUS,FlixBus,Warsaw - Płock - Toruń - Bydgoszcz,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1360,FLIXBUS,FlixBus,Berlin - Wroclaw - Krakow - Przemysl,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1361,FLIXBUS,FlixBus,Berlin - Wroclaw - Opole,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1362,FLIXBUS,FlixBus,Szczecin - Wroclaw - Krakow - Zakopane,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1363,FLIXBUS,FlixBus,Wroclaw - Krakow - Zakopane,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1364,FLIXBUS,FlixBus,Opole - Katowice - Krakow - Zakopane,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1365,FLIXBUS,FlixBus,Przemysl - Krakow - Poznan,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1366,FLIXBUS,FlixBus,Dresden - Wroclaw - Krakow,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1366A,FLIXBUS,FlixBus,Krakow - Dresden (no cabotage Doln.),,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1367,FLIXBUS,FlixBus,Przemysl - Wroclaw,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1368,FLIXBUS,FlixBus,Kraków - Katowice airport - Częstochowa,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1369,FLIXBUS,FlixBus,Cieszyn - Katowice - Krakow,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1371,FLIXBUS,FlixBus,Przemysl – Zakopane,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1372,FLIXBUS,FlixBus,Wieliczka – Krakow – Bielsko-Biala,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1373,FLIXBUS,FlixBus,Ustrzyki Dolne - Tarnow - Katowice,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1374,FLIXBUS,FlixBus,Katowice - Krakow -  Szczawnica,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1380,FLIXBUS,FlixBus,Gdynia - Liberec - Prague,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1381,FLIXBUS,FlixBus,Gdynia - Poznań - Berlin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1381A,FLIXBUS,FlixBus,Gdynia - Poznań - Berlin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1382,FLIXBUS,FlixBus,Gdynia - Poznan - Kudowa Zdroj,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1384,FLIXBUS,FlixBus,Karpacz - Poznan - Olsztyn,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1385,FLIXBUS,FlixBus,Berlin - Szczecin - Gdańsk - Olsztyn,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1387,FLIXBUS,FlixBus,Koszalin - Gdansk - Olsztyn,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1388,FLIXBUS,FlixBus,Berlin - Gorzów - Gdynia,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1390,FLIXBUS,FlixBus,Gdynia - Krakow - (Zakopane),,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1393,FLIXBUS,FlixBus,Poznan - Lodz - Cracow,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1395,FLIXBUS,FlixBus,Poznań - Łódź - Zakopane,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1404,FLIXBUS,FlixBus,Lausanne - Turin - Nice,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:141,FLIXBUS,FlixBus,Berlin - Munich/Chur,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1420,FLIXBUS,FlixBus,Turin - Chieti,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1426,FLIXBUS,FlixBus,Milan - Avezzano,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:144,FLIXBUS,FlixBus,Berlin - Bremen - Emden,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:147,FLIXBUS,FlixBus,Erfurt - Berlin - Warnemünde,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:148,FLIXBUS,FlixBus,Berlin - Ahlbeck,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:149,FLIXBUS,FlixBus,Flensburg - Rostock,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:150,FLIXBUS,FlixBus,Berlin - Hamburg/Flensburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1509,FLIXBUS,FlixBus,Chieti - Pisa,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1518,FLIXBUS,FlixBus,Naples - Milan,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:152,FLIXBUS,FlixBus,Magdeburg/Berlin - Bernburg/Jena,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1520,FLIXBUS,FlixBus,Rome - Siena - Poggibonsi,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1524,FLIXBUS,FlixBus,Rome - Basel,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:154,FLIXBUS,FlixBus,Berlin - Jena - Düsseldorf,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1550,FLIXBUS,FlixBus,Teramo - Siena,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1551,FLIXBUS,FlixBus,Macerata - Rome,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1553,FLIXBUS,FlixBus,Macerata - Rome FCO ✈,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1554,FLIXBUS,FlixBus,Ancona - Rome FCO ✈,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1571,FLIXBUS,FlixBus,Salerno - Naples - Bari,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1574,FLIXBUS,FlixBus,L'Aquila - Bari,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1580,FLIXBUS,FlixBus,Botricello - Catanzaro - Naples,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1581,FLIXBUS,FlixBus,Parma - Mangone,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1582,FLIXBUS,FlixBus,Nova Siri - Rome,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1584,FLIXBUS,FlixBus,Mangone - Roma,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:160,FLIXBUS,FlixBus,Berlin - Dresden,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:161,FLIXBUS,FlixBus,Darmstadt - Vienna,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:162,FLIXBUS,FlixBus,Wien - Klagenfurt,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1625,FLIXBUS,FlixBus,Geneva/Annecy - Grenoble - Nice,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:163,FLIXBUS,FlixBus,München - Füssen/Memmingen,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:164,FLIXBUS,FlixBus,Berlin - Brunswick - Hamburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1649,FLIXBUS,FlixBus,Clermont-Ferrand - Lyon - Avignon - Nice,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:167,FLIXBUS,FlixBus,Dusseldorf/Halle - Prague/Vienna,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1687,FLIXBUS,FlixBus,Clermont-Ferrand - Lyon Airport - Grenoble,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:170,FLIXBUS,FlixBus,Dresden - Berlin Alexanderplatz - Göhren,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1700,FLIXBUS,FlixBus,Paris - London,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1701,FLIXBUS,FlixBus,Rennes - Nantes,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1702,FLIXBUS,FlixBus,Paris  ✈ - Rennes - Saint-Brieuc,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1703,FLIXBUS,FlixBus,B Tours - Orly ✈ - Paris,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1704,FLIXBUS,FlixBus,Paris - Nantes - Lorient,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1705,FLIXBUS,FlixBus,Orléans - Paris CDG ✈,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1706,FLIXBUS,FlixBus,Lyon - Clermont-Ferrand - Bordeaux (seasonal),,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1707,FLIXBUS,FlixBus,Orléans - Paris - Le Havre,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1709,FLIXBUS,FlixBus,Paris - Lyon - Chambéry,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1711,FLIXBUS,FlixBus,Nantes-Bordeaux,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1714,FLIXBUS,FlixBus,Le Mans - Paris,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1718,FLIXBUS,FlixBus,Bordeaux - Toulouse,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:172,FLIXBUS,FlixBus,Hanover/Hamburg -  Flensburg/Aarhus,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1721,FLIXBUS,FlixBus,Toulouse - Barcelona,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1722,FLIXBUS,FlixBus,Caen - Rennes - Nantes,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1723,FLIXBUS,FlixBus,B Paris -  Rouen,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1725,FLIXBUS,FlixBus,Geneva - Geneva GVA ✈ - Annecy - Turin,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1726,FLIXBUS,FlixBus,Chambéry - Lyon (via ✈),,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:173,FLIXBUS,FlixBus,Oldenburg/Hamburg - Copenhagen/Gothenburg,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1730,FLIXBUS,FlixBus,Marseille - Lyon - Dijon (- Metz),,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1732,FLIXBUS,FlixBus,Le Havre - PPS - Paris Bercy,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1733,FLIXBUS,FlixBus,Tours - Paris CDG ✈,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1734,FLIXBUS,FlixBus,B Clermont-Ferrand - Lyon - Grenoble,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1735,FLIXBUS,FlixBus,Châteauroux - Orléans - Paris,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1739,FLIXBUS,FlixBus,Grenoble - Geneva (✈) - Lausanne,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:174,FLIXBUS,FlixBus,Aachen - Rostock,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1742,FLIXBUS,FlixBus,Paris - Rouen,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1744,FLIXBUS,FlixBus,Paris - Saint Nazaire,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1747,FLIXBUS,FlixBus,Tourcoing/Lille - Paris,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1748,FLIXBUS,FlixBus,Paris - Lille/Tourcoing,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:175,FLIXBUS,FlixBus,Hanover - Amsterdam/Rotterdam,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1751,FLIXBUS,FlixBus,Paris Gallieni - Lille,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1752,FLIXBUS,FlixBus,Caen - Paris Ouest - Paris CDG ✈,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1754,FLIXBUS,FlixBus,Amiens - Paris,,3,,73D700,FFFFFF,2020-03-09
FLIXBUS:1755,FLIXBUS,FlixBus,Lille - Paris Bercy -  Orly ✈,,3,,73D700,FFFFFF,2020-03-09
